GameID,AchievementID,Name,Description
1,4514,Survivor #1,Achieve top rank in a Shooter mode.
1,4515,First Victory #2,Complete a mission without taking damage.
1,4516,Completionist #3,Achieve top rank in a Shooter mode.
1,4517,Shooter Champion #4,Unlock all characters.
1,4518,Survivor #5,Complete the main story of 007: Tomorrow Never Dies.
1,4519,Unstoppable #6,Collect all collectibles.
1,4520,First Victory #7,Beat the secret boss.
1,4521,Unstoppable #8,Beat the secret boss.
1,4522,Unstoppable #9,Play the game for 100 hours.
1,4523,Completionist #10,Complete the main story of 007: Tomorrow Never Dies.
1,4524,007: Tomorrow Never Dies Master #11,Achieve top rank in a Shooter mode.
1,4525,Survivor #12,Complete a mission without taking damage.
1,4526,Secret Finder #13,Complete a mission without taking damage.
198,4527,Unstoppable #1,Play the game for 100 hours.
198,4528,WWF SmackDown! 2: Know Your Role Master #2,Collect all collectibles.
198,4529,Survivor #3,Beat the secret boss.
198,4530,WWF SmackDown! 2: Know Your Role Master #4,Find all hidden items in the game.
198,4531,First Victory #5,Beat the secret boss.
198,4532,Legend Begins #6,Collect all collectibles.
198,4533,First Victory #7,Win your first challenge.
198,4534,Legend Begins #8,Collect all collectibles.
198,4535,Fighting Champion #9,Beat the secret boss.
198,4536,Unstoppable #10,Complete the main story of WWF SmackDown! 2: Know Your Role.
198,4537,Unstoppable #11,Complete a mission without taking damage.
198,4538,Completionist #12,Complete a mission without taking damage.
198,4539,Explorer #13,Complete the main story of WWF SmackDown! 2: Know Your Role.
198,4540,Speed Runner #14,Complete the main story of WWF SmackDown! 2: Know Your Role.
5,4541,Explorer #1,Complete a mission without taking damage.
5,4542,Explorer #2,Finish the game on hard difficulty.
5,4543,Completionist #3,Unlock all characters.
5,4544,Speed Runner #4,Play the game for 100 hours.
5,4545,First Victory #5,Finish the game on hard difficulty.
5,4546,Explorer #6,Win your first challenge.
5,4547,First Victory #7,Complete a mission without taking damage.
5,4548,Survivor #8,Unlock all characters.
5,4549,Completionist #9,Beat the secret boss.
5,4550,Action-Adventure Champion #10,Complete a mission without taking damage.
5,4551,Explorer #11,Achieve top rank in a Action-Adventure mode.
5,4552,Legend Begins #12,Win your first challenge.
5,4553,Unstoppable #13,Complete a mission without taking damage.
5,4554,Secret Finder #14,Collect all collectibles.
5,4555,Assassin's Creed IV: Black Flag Master #15,Beat the secret boss.
5,4556,Unstoppable #16,Collect all collectibles.
5,4557,Explorer #17,Play the game for 100 hours.
5,4558,Secret Finder #18,Finish the game on hard difficulty.
5,4559,Action-Adventure Champion #19,Complete a mission without taking damage.
5,4560,First Victory #20,Complete the main story of Assassin's Creed IV: Black Flag.
5,4561,Explorer #21,Collect all collectibles.
5,4562,Legend Begins #22,Achieve top rank in a Action-Adventure mode.
5,4563,Assassin's Creed IV: Black Flag Master #23,Complete the main story of Assassin's Creed IV: Black Flag.
5,4564,Explorer #24,Find all hidden items in the game.
47,4565,Unstoppable #1,Find all hidden items in the game.
47,4566,Unstoppable #2,Complete a mission without taking damage.
47,4567,Secret Finder #3,Beat the secret boss.
47,4568,Unstoppable #4,Finish the game on hard difficulty.
47,4569,Secret Finder #5,Complete a mission without taking damage.
47,4570,First Victory #6,Win your first challenge.
47,4571,Unstoppable #7,Finish the game on hard difficulty.
47,4572,Secret Finder #8,Finish the game on hard difficulty.
47,4573,Explorer #9,Complete a mission without taking damage.
47,4574,Action Champion #10,Complete a mission without taking damage.
47,4575,Enter the Matrix Master #11,Collect all collectibles.
47,4576,Completionist #12,Finish the game on hard difficulty.
47,4577,Enter the Matrix Master #13,Win your first challenge.
47,4578,Legend Begins #14,Play the game for 100 hours.
47,4579,Action Champion #15,Finish the game on hard difficulty.
47,4580,First Victory #16,Unlock all characters.
47,4581,Legend Begins #17,Unlock all characters.
47,4582,Unstoppable #18,Beat the secret boss.
47,4583,Action Champion #19,Win your first challenge.
47,4584,First Victory #20,Achieve top rank in a Action mode.
47,4585,Unstoppable #21,Collect all collectibles.
6,4586,Unstoppable #1,Find all hidden items in the game.
6,4587,Completionist #2,Complete a mission without taking damage.
6,4588,Action-Adventure Champion #3,Complete the main story of Assassin's Creed Odyssey.
6,4589,Speed Runner #4,Unlock all characters.
6,4590,Legend Begins #5,Find all hidden items in the game.
6,4591,Speed Runner #6,Achieve top rank in a Action-Adventure mode.
6,4592,Action-Adventure Champion #7,Achieve top rank in a Action-Adventure mode.
6,4593,Completionist #8,Win your first challenge.
6,4594,Explorer #9,Finish the game on hard difficulty.
6,4595,Assassin's Creed Odyssey Master #10,Achieve top rank in a Action-Adventure mode.
6,4596,Unstoppable #11,Beat the secret boss.
6,4597,Speed Runner #12,Win your first challenge.
6,4598,Unstoppable #13,Win your first challenge.
6,4599,Legend Begins #14,Achieve top rank in a Action-Adventure mode.
6,4600,Explorer #15,Find all hidden items in the game.
6,4601,Unstoppable #16,Collect all collectibles.
6,4602,Unstoppable #17,Complete the main story of Assassin's Creed Odyssey.
6,4603,Unstoppable #18,Complete the main story of Assassin's Creed Odyssey.
6,4604,Action-Adventure Champion #19,Play the game for 100 hours.
6,4605,Completionist #20,Play the game for 100 hours.
6,4606,Secret Finder #21,Finish the game on hard difficulty.
6,4607,Action-Adventure Champion #22,Complete the main story of Assassin's Creed Odyssey.
6,4608,Secret Finder #23,Play the game for 100 hours.
6,4609,Action-Adventure Champion #24,Beat the secret boss.
6,4610,Legend Begins #25,Unlock all characters.
6,4611,Assassin's Creed Odyssey Master #26,Complete a mission without taking damage.
6,4612,Action-Adventure Champion #27,Achieve top rank in a Action-Adventure mode.
6,4613,Assassin's Creed Odyssey Master #28,Complete a mission without taking damage.
67,4614,Explorer #1,Finish the game on hard difficulty.
67,4615,Explorer #2,Find all hidden items in the game.
67,4616,Fallout: New Vegas Master #3,Find all hidden items in the game.
67,4617,Role-Playing Champion #4,Complete a mission without taking damage.
67,4618,Role-Playing Champion #5,Win your first challenge.
67,4619,Explorer #6,Unlock all characters.
67,4620,Legend Begins #7,Complete the main story of Fallout: New Vegas.
67,4621,Speed Runner #8,Beat the secret boss.
67,4622,First Victory #9,Unlock all characters.
67,4623,Secret Finder #10,Find all hidden items in the game.
67,4624,Unstoppable #11,Complete the main story of Fallout: New Vegas.
67,4625,Fallout: New Vegas Master #12,Complete a mission without taking damage.
67,4626,Role-Playing Champion #13,Collect all collectibles.
67,4627,Fallout: New Vegas Master #14,Finish the game on hard difficulty.
67,4628,Role-Playing Champion #15,Win your first challenge.
67,4629,Legend Begins #16,Play the game for 100 hours.
67,4630,Survivor #17,Play the game for 100 hours.
67,4631,Fallout: New Vegas Master #18,Beat the secret boss.
67,4632,Unstoppable #19,Collect all collectibles.
67,4633,Survivor #20,Win your first challenge.
67,4634,Unstoppable #21,Find all hidden items in the game.
67,4635,Role-Playing Champion #22,Complete the main story of Fallout: New Vegas.
67,4636,Legend Begins #23,Win your first challenge.
67,4637,First Victory #24,Find all hidden items in the game.
67,4638,Survivor #25,Achieve top rank in a Role-Playing mode.
67,4639,Explorer #26,Finish the game on hard difficulty.
67,4640,Unstoppable #27,Collect all collectibles.
57,4641,Unstoppable #1,Unlock all characters.
57,4642,Speed Runner #2,Complete the main story of FIFA Soccer 08.
57,4643,Sports Champion #3,Win your first challenge.
57,4644,First Victory #4,Unlock all characters.
57,4645,First Victory #5,Win your first challenge.
57,4646,Legend Begins #6,Play the game for 100 hours.
57,4647,Legend Begins #7,Win your first challenge.
57,4648,Speed Runner #8,Achieve top rank in a Sports mode.
57,4649,Secret Finder #9,Unlock all characters.
57,4650,Unstoppable #10,Finish the game on hard difficulty.
57,4651,Speed Runner #11,Achieve top rank in a Sports mode.
57,4652,Survivor #12,Complete a mission without taking damage.
57,4653,Secret Finder #13,Play the game for 100 hours.
57,4654,Speed Runner #14,Collect all collectibles.
57,4655,Survivor #15,Win your first challenge.
57,4656,Legend Begins #16,Complete the main story of FIFA Soccer 08.
57,4657,Speed Runner #17,Complete a mission without taking damage.
57,4658,Speed Runner #18,Play the game for 100 hours.
57,4659,Secret Finder #19,Complete a mission without taking damage.
57,4660,Legend Begins #20,Complete the main story of FIFA Soccer 08.
57,4661,Survivor #21,Find all hidden items in the game.
57,4662,FIFA Soccer 08 Master #22,Unlock all characters.
57,4663,Completionist #23,Play the game for 100 hours.
57,4664,Sports Champion #24,Collect all collectibles.
35,4665,Survivor #1,Find all hidden items in the game.
35,4666,Survivor #2,Unlock all characters.
35,4667,Explorer #3,Achieve top rank in a Adventure mode.
35,4668,First Victory #4,Achieve top rank in a Adventure mode.
35,4669,Secret Finder #5,Achieve top rank in a Adventure mode.
35,4670,Unstoppable #6,Complete the main story of Club Penguin: Elite Penguin Force.
35,4671,Legend Begins #7,Collect all collectibles.
35,4672,Legend Begins #8,Beat the secret boss.
35,4673,Completionist #9,Achieve top rank in a Adventure mode.
35,4674,Unstoppable #10,Play the game for 100 hours.
35,4675,Club Penguin: Elite Penguin Force Master #11,Achieve top rank in a Adventure mode.
35,4676,Unstoppable #12,Complete the main story of Club Penguin: Elite Penguin Force.
35,4677,Legend Begins #13,Achieve top rank in a Adventure mode.
35,4678,Legend Begins #14,Unlock all characters.
35,4679,Unstoppable #15,Unlock all characters.
35,4680,Explorer #16,Play the game for 100 hours.
35,4681,Survivor #17,Beat the secret boss.
35,4682,First Victory #18,Finish the game on hard difficulty.
35,4683,Legend Begins #19,Win your first challenge.
35,4684,First Victory #20,Beat the secret boss.
35,4685,Unstoppable #21,Win your first challenge.
35,4686,Speed Runner #22,Unlock all characters.
35,4687,Club Penguin: Elite Penguin Force Master #23,Complete the main story of Club Penguin: Elite Penguin Force.
35,4688,Completionist #24,Finish the game on hard difficulty.
35,4689,Unstoppable #25,Unlock all characters.
35,4690,Legend Begins #26,Unlock all characters.
54,4691,Completionist #1,Find all hidden items in the game.
54,4692,Explorer #2,Complete a mission without taking damage.
54,4693,Sports Champion #3,Unlock all characters.
54,4694,Secret Finder #4,Complete a mission without taking damage.
54,4695,First Victory #5,Win your first challenge.
54,4696,Legend Begins #6,Beat the secret boss.
54,4697,Explorer #7,Achieve top rank in a Sports mode.
54,4698,Sports Champion #8,Complete a mission without taking damage.
54,4699,Sports Champion #9,Collect all collectibles.
54,4700,Completionist #10,Beat the secret boss.
54,4701,Unstoppable #11,Collect all collectibles.
54,4702,Sports Champion #12,Finish the game on hard difficulty.
54,4703,Secret Finder #13,Play the game for 100 hours.
54,4704,Completionist #14,Achieve top rank in a Sports mode.
54,4705,First Victory #15,Complete the main story of FIFA 18.
152,4706,Legend Begins #1,Find all hidden items in the game.
152,4707,Completionist #2,Complete a mission without taking damage.
152,4708,Legend Begins #3,Achieve top rank in a Action mode.
152,4709,Secret Finder #4,Unlock all characters.
152,4710,Completionist #5,Beat the secret boss.
152,4711,Speed Runner #6,Unlock all characters.
152,4712,Speed Runner #7,Complete the main story of Spider-Man.
152,4713,Survivor #8,Finish the game on hard difficulty.
152,4714,Speed Runner #9,Find all hidden items in the game.
152,4715,Spider-Man Master #10,Beat the secret boss.
152,4716,Action Champion #11,Complete a mission without taking damage.
152,4717,Action Champion #12,Achieve top rank in a Action mode.
152,4718,Legend Begins #13,Find all hidden items in the game.
152,4719,Legend Begins #14,Play the game for 100 hours.
152,4720,Speed Runner #15,Unlock all characters.
166,4721,First Victory #1,Unlock all characters.
166,4722,The Elder Scrolls IV: Oblivion Master #2,Collect all collectibles.
166,4723,Unstoppable #3,Win your first challenge.
166,4724,Survivor #4,Win your first challenge.
166,4725,Speed Runner #5,Unlock all characters.
166,4726,Survivor #6,Unlock all characters.
166,4727,Role-Playing Champion #7,Win your first challenge.
166,4728,First Victory #8,Finish the game on hard difficulty.
166,4729,Role-Playing Champion #9,Find all hidden items in the game.
166,4730,Unstoppable #10,Complete the main story of The Elder Scrolls IV: Oblivion.
166,4731,Secret Finder #11,Find all hidden items in the game.
166,4732,Legend Begins #12,Complete the main story of The Elder Scrolls IV: Oblivion.
166,4733,First Victory #13,Complete a mission without taking damage.
166,4734,Secret Finder #14,Find all hidden items in the game.
166,4735,Explorer #15,Beat the secret boss.
166,4736,Role-Playing Champion #16,Finish the game on hard difficulty.
166,4737,Role-Playing Champion #17,Find all hidden items in the game.
166,4738,Legend Begins #18,Beat the secret boss.
